/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_50449107.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_70433018.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_85610005.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_4460748.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_6312930.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_25740534.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_80076077.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_431681.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_76432922.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_53152280.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_82526594.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_77219425.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_39023213.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_77132618.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_48076410.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_50296064.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_72681057.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_54604212.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_76820039.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_85112475.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_2762255.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_27690434.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_71489691.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_9526722.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_58218094.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_65339269.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_99371172.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_43572718.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_12213124.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_50673586.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_30327539.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_94127402.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_55632462.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_58279318.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_82949525.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_26384574.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_66142455.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_17986331.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_10974100.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_79868613.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_40995072.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_21813733.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_51659708.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_69547177.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_32819440.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_42839287.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_12725885.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_25288636.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_16821066.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_68963588.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_28042392.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_730043.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_22128104.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_49036137.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_45758012.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_46559828.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_14957789.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_50750820.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_57505194.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_17571873.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_27504789.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_44466245.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_20172329.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_25184507.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_99770266.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_67967157.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_18916428.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_54759303.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_92031313.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_97953250.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_67850923.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_53870461.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_53772653.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_78774085.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_70489037.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_10558261.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_24881869.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_65800986.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_22404802.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_59565333.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_89396183.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_18010800.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_70299719.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_89107622.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_90923923.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_64270742.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_31424340.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_12076274.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_26972626.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_53394860.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_77423051.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_97699815.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_25976138.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_795400.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_51753033.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_68917590.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_55402733.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_31563037.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_57972024.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_7173508.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_96629227.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_54005828.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_15602053.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_23185540.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_13861511.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_55828547.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_55515529.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_37587759.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_95794369.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_13786156.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_5757671.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_68062822.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_95128975.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_9066250.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_39830997.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_9156393.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_88388137.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_17139550.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_6942321.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_25590197.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_82773667.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_72815617.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_38162204.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_92132008.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_91294441.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_68121933.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_87931877.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_63009467.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_36133295.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_9171710.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_58459668.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_70610255.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_25044657.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_498981.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_78148453.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_16161406.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_74110506.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_2657167.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_20664857.jpg,happy
/Users/raunak/Desktop/python/alphastar_real_images/real_train/happy/Training_37962572.jpg,happy
